name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
rain,76561197997351207,36,FaZe.clan,13,7,11,11,84,1.181818,77.272728,70.500000,0.590909,0.500000,2.772727,2,-1,0,0,0,0,1,0,1551,170,61,2,4,7,9,5,0,1,0,0,0,2,3,7,9,5,3,1,0,2,0,0,7,1,0,1,0,1.127131,1.087194,CSGO-krABe-SxnJe-mG8VH-Dsupu-5RGOP,4,0,cb64a544c75067cf
k1to,76561198182462587,30,M80 CS2,10,7,18,6,60,0.555556,68.181816,47.454544,0.454545,0.818182,5.545455,1,-1,0,0,0,1,1,0,1044,182,122,3,5,8,10,6,0,1,0,0,0,3,4,8,10,6,1,1,3,5,0,0,5,1,1,0,0,0.699599,0.633937,CSGO-dkRnc-wUHnF-2uH6d-GiaAN-SEnfO,2,0,cb64a544c75067cf
s1n,76561198190463461,35,M80 CS2,14,2,15,10,71,0.933333,72.727272,68.409088,0.636364,0.681818,0.136364,0,-1,0,0,0,0,0,0,1505,231,3,3,5,8,10,6,0,1,0,0,0,3,4,8,10,6,2,1,2,5,0,1,8,3,0,0,0,1.007014,0.871005,CSGO-Gy8bx-PwOYc-y4azG-tbxvq-LwLDR,4,0,cb64a544c75067cf
frozen,76561198068422762,35,FaZe.clan,14,10,14,6,42,1.000000,72.727272,74.545456,0.636364,0.636364,10.818182,1,-1,0,0,0,1,0,0,1640,374,238,2,4,7,9,5,0,1,0,0,0,2,3,7,9,5,0,3,6,1,0,0,9,1,1,0,0,1.087100,0.934546,CSGO-qahCY-jRsVr-inX9t-zmTKn-LLUnB,3,0,cb64a544c75067cf
slaxz-,76561198064353169,30,M80 CS2,12,2,15,6,50,0.800000,68.181816,61.772728,0.545455,0.681818,5.409091,4,-1,0,0,0,0,1,0,1359,109,119,4,6,9,11,7,1,2,1,1,1,3,4,8,10,6,0,1,6,2,0,0,5,2,1,0,0,0.874020,0.847784,CSGO-kATCo-eBY39-ZKM5s-F863C-BGH8D,3,0,cb64a544c75067cf
Lake,76561198337484196,49,M80 CS2,18,5,19,8,44,0.947368,54.545456,86.227272,0.818182,0.863636,4.045455,2,-1,0,0,0,2,0,0,1897,324,89,5,7,10,12,8,0,1,0,0,0,5,6,10,12,8,5,5,5,3,0,0,5,5,1,0,0,1.005151,1.006045,CSGO-QRjzE-cLCrz-wOYDO-9Z8dv-SzwPB,1,0,cb64a544c75067cf
karrigan,76561197989430253,43,FaZe.clan,16,4,11,10,62,1.454545,86.363640,72.227272,0.727273,0.500000,4.181818,4,-1,0,0,0,3,0,0,1589,252,92,2,4,7,9,5,0,1,0,0,0,2,3,7,9,5,3,1,1,4,0,1,5,4,1,0,0,1.303301,1.201125,CSGO-TGwuz-U6KXr-ANsc2-mP2yB-oZJaA,1,0,cb64a544c75067cf
broky,76561198201620490,65,FaZe.clan,25,5,14,12,48,1.785714,90.909096,98.181816,1.136364,0.636364,3.636364,3,-1,0,0,0,3,0,0,2160,290,80,6,8,11,13,9,0,1,0,0,0,6,7,11,13,9,1,1,5,3,0,1,7,9,0,0,0,1.704990,1.484127,CSGO-WE3LV-VXbrS-B3LYV-t7HKm-ekrqK,2,0,cb64a544c75067cf
EliGE,76561198066693739,39,FaZe.clan,16,8,14,8,50,1.142857,81.818184,86.272728,0.727273,0.636364,9.181818,3,-1,0,0,0,0,0,0,1898,319,202,1,3,6,8,4,0,1,0,0,0,1,2,6,8,4,5,4,2,6,0,1,8,1,2,0,0,1.260510,1.089600,CSGO-VbSvD-N2seT-R6ZoJ-QiEGP-36kDA,0,0,cb64a544c75067cf
Swisher,76561198183003671,34,M80 CS2,10,7,17,5,50,0.588235,68.181816,60.000000,0.454545,0.772727,4.772727,2,-1,0,0,0,2,0,0,1320,322,105,4,6,9,11,7,0,1,0,0,0,4,5,9,11,7,2,4,0,5,0,2,6,2,0,0,0,0.763968,0.618380,CSGO-n4aWR-eEOSq-afHRR-EtbnU-JK5mA,0,0,cb64a544c75067cf
